timestamp,weather_condition,terrain_type,signal_interference_level,temperature,humidity
2024-01-01 00:24:36,Fog,Desert,Low,19.367933460851468,49.30362550798245
2024-01-01 00:24:37,Clear,Forest,Low,20.971910278540445,57.23887560421269
2024-01-01 00:24:38,Rain,Urban,Low,22.534267117816725,60.473133632358
2024-01-01 00:24:39,Rain,Urban,Low,20.502518196106703,56.56007755622546
2024-01-01 00:24:40,Clear,Forest,Low,21.070458492456808,51.775706532989865
2024-01-01 00:24:41,Storm,Desert,Low,22.136541975871317,64.69199221488522
2024-01-01 00:24:42,Clear,Desert,Low,21.166474622912805,53.76498561002162
2024-01-01 00:24:43,Clear,Forest,Moderate,20.68515974799861,51.176755176853725
2024-01-01 00:24:44,Cloudy,Urban,Low,22.205180972139313,65.83776587374209
2024-01-01 00:24:45,Rain,Desert,Moderate,22.76368707664628,57.68363844512422
2024-01-01 00:24:46,Cloudy,Desert,Low,22.50584645228862,48.58839925946499
2024-01-01 00:24:47,Clear,Desert,Moderate,21.370060586933338,44.4698556836982
2024-01-01 00:24:48,Clear,Desert,Low,20.63255343877974,51.48304708520552
2024-01-01 00:24:49,Cloudy,Forest,Low,20.849435316267552,49.187089814739196
2024-01-01 00:24:50,Cloudy,Desert,Moderate,24.00476799356639,54.28128751085008
2024-01-01 00:24:51,Clear,Mountainous,Moderate,22.18633626412019,57.32197891849066
2024-01-01 00:24:52,Clear,Urban,High,21.045495623757404,46.69965586880992
2024-01-01 00:24:53,Cloudy,Mountainous,Low,22.716784779991734,44.67359036676485
2024-01-01 00:24:54,Storm,Forest,High,22.73507535368269,56.57833107751532
2024-01-01 00:24:55,Clear,Rural,Low,21.232532967443735,57.055116713583196
2024-01-01 00:24:56,Rain,Forest,Low,21.65454770413392,51.23874012817329
2024-01-01 00:24:57,Clear,Urban,Moderate,22.55911314030266,49.737568216141945
2024-01-01 00:24:58,Clear,Forest,Moderate,23.113134443672,51.93634035812529
2024-01-01 00:24:59,Clear,Urban,Low,22.325241894588068,44.095902220539934
2024-01-01 00:25:00,Rain,Mountainous,Low,22.81482123208721,45.81973825374312
2024-01-01 00:25:01,Clear,Desert,Low,22.67633114911756,45.96689427060033
2024-01-01 00:25:02,Clear,Desert,High,22.52763348150258,40.37448813293453
2024-01-01 00:25:03,Clear,Mountainous,Low,22.368961835371064,47.663906467698304
2024-01-01 00:25:04,Rain,Forest,Low,22.219943852473914,41.93575440814264
2024-01-01 00:25:05,Clear,Mountainous,Low,20.88170479581152,47.332292525557335
2024-01-01 00:25:06,Clear,Mountainous,Low,24.403999699572896,50.92032008785124
2024-01-01 00:25:07,Clear,Mountainous,Moderate,22.982069217291155,59.54517170909601
2024-01-01 00:25:08,Clear,Rural,Low,23.209586159542912,53.52033653212429
2024-01-01 00:25:09,Clear,Desert,Low,24.089886371055282,50.19688601077641
2024-01-01 00:25:10,Cloudy,Rural,Low,23.772485634756865,48.21864370717038
2024-01-01 00:25:11,Clear,Urban,Low,22.548901574897982,41.811768073974015
2024-01-01 00:25:12,Clear,Desert,High,24.155232942714036,45.166264903724056
2024-01-01 00:25:13,Storm,Urban,Low,23.637905541440258,37.40091533233502
2024-01-01 00:25:14,Clear,Forest,Low,22.71700469886626,51.691186746421984
2024-01-01 00:25:15,Clear,Desert,Low,21.50667976458388,56.57709873438425
2024-01-01 00:25:16,Clear,Rural,Moderate,21.66213273626045,45.819920706953
2024-01-01 00:25:17,Rain,Rural,Moderate,23.16580669941069,41.784393803080384
2024-01-01 00:25:18,Cloudy,Urban,Low,22.596704768935716,52.757059017642895
2024-01-01 00:25:19,Fog,Urban,Low,23.061099015878995,43.76680286997943
2024-01-01 00:25:20,Cloudy,Rural,Low,23.877785622164595,39.364868410085364
2024-01-01 00:25:21,Clear,Forest,Low,21.40474362103859,49.77105187322426
2024-01-01 00:25:22,Cloudy,Rural,Low,22.564088539680295,51.71107877456895
2024-01-01 00:25:23,Cloudy,Rural,Low,23.804247101029024,41.62028790464905
2024-01-01 00:25:24,Rain,Mountainous,Low,23.788936828408254,40.01015038964796
2024-01-01 00:25:25,Cloudy,Desert,Low,23.296056858095874,51.73160697264949
2024-01-01 00:25:26,Clear,Forest,Low,22.484174944201836,54.06337042823336
2024-01-01 00:25:27,Clear,Mountainous,Low,25.690392491065406,53.78180722204085
2024-01-01 00:25:28,Clear,Urban,Low,24.11958901879612,52.73352151266983
2024-01-01 00:25:29,Rain,Desert,Low,22.582924925212215,48.64996553121402
2024-01-01 00:25:30,Cloudy,Rural,Moderate,24.697797824716325,41.90437406997436
2024-01-01 00:25:31,Clear,Desert,Moderate,25.263746489092195,54.59813607332513
2024-01-01 00:25:32,Rain,Urban,Low,24.269839083122996,48.88555447820829
2024-01-01 00:25:33,Rain,Mountainous,Moderate,23.751626430031532,43.21037695440916
2024-01-01 00:25:34,Clear,Desert,High,24.103903760832306,46.481126306912415
2024-01-01 00:25:35,Clear,Mountainous,Low,24.134297190625155,47.87536676146554
2024-01-01 00:25:36,Rain,Mountainous,Low,25.888389298492704,42.28084593699031
2024-01-01 00:25:37,Rain,Rural,Low,24.302703282529944,39.38434083692563
2024-01-01 00:25:38,Fog,Desert,Low,23.436480956048626,48.0822277396681
2024-01-01 00:25:39,Clear,Mountainous,Moderate,23.81385140187007,45.60509527905331
2024-01-01 00:25:40,Clear,Forest,Low,25.92235819925292,35.97248988637518
2024-01-01 00:25:41,Cloudy,Rural,Moderate,25.39713731092975,45.945644763164665
2024-01-01 00:25:42,Clear,Urban,Low,23.92433979084392,40.96621952101206
2024-01-01 00:25:43,Fog,Desert,Low,24.82527475104209,37.01943136999563
2024-01-01 00:25:44,Cloudy,Urban,Low,21.878789188524493,39.74164528473182
2024-01-01 00:25:45,Clear,Urban,Low,23.40436468600174,39.9117583754453
2024-01-01 00:25:46,Rain,Mountainous,Low,23.819160277501897,50.74784796773135
2024-01-01 00:25:47,Rain,Desert,Low,23.212333902570666,44.4390729559857
2024-01-01 00:25:48,Clear,Forest,Low,23.65277147348076,43.484133083219376
2024-01-01 00:25:49,Cloudy,Rural,Low,26.994427507289,43.19788065460743
2024-01-01 00:25:50,Clear,Desert,Low,24.132286252188266,35.99440001770251
2024-01-01 00:25:51,Cloudy,Mountainous,Low,24.078833848957277,46.61726472917382
2024-01-01 00:25:52,Clear,Forest,Moderate,25.213518760802852,42.78115313120013
2024-01-01 00:25:53,Clear,Urban,Low,24.24870595796487,51.000522893756035
2024-01-01 00:25:54,Cloudy,Rural,Low,26.38314961961395,40.40256733006864
2024-01-01 00:25:55,Cloudy,Forest,Low,26.527496625541474,44.450597654405584
2024-01-01 00:25:56,Clear,Urban,Low,25.214393514524232,36.66750841143034
2024-01-01 00:25:57,Clear,Mountainous,Low,24.319060318577733,50.85664074605838
2024-01-01 00:25:58,Clear,Urban,Low,25.41470754903483,47.52828157606771
2024-01-01 00:25:59,Fog,Urban,High,26.629609727330546,37.6129098483465
2024-01-01 00:26:00,Cloudy,Mountainous,Low,25.301540279396896,32.33562241198685
2024-01-01 00:26:01,Cloudy,Desert,High,25.37589719676856,48.83265550214088
2024-01-01 00:26:02,Clear,Desert,Low,25.58141135942734,41.45843020511669
2024-01-01 00:26:03,Cloudy,Forest,Moderate,26.065675986744193,49.1481736004639
2024-01-01 00:26:04,Storm,Rural,Low,22.41161796705823,41.19554880192156
2024-01-01 00:26:05,Clear,Urban,Low,23.97325961427572,36.50364546949763
2024-01-01 00:26:06,Fog,Rural,Low,25.189570698799788,49.37104516597498
2024-01-01 00:26:07,Cloudy,Urban,Moderate,24.707625462227412,51.564067537074784
2024-01-01 00:26:08,Clear,Rural,Low,24.492166839697706,45.87923564649344
2024-01-01 00:26:09,Clear,Forest,Low,26.13010945425885,38.94287913092701
2024-01-01 00:26:10,Storm,Urban,Low,25.342848180482793,41.796033723286385
2024-01-01 00:26:11,Rain,Mountainous,Moderate,24.475085452572127,34.992689069959376
2024-01-01 00:26:12,Cloudy,Desert,High,24.549271883059372,49.286559756868364
2024-01-01 00:26:13,Rain,Mountainous,Moderate,23.002609522439727,41.108602454376246
2024-01-01 00:26:14,Cloudy,Desert,Low,26.679262618741397,34.65172706421194
2024-01-01 00:26:15,Cloudy,Rural,Low,25.29754709494824,31.775340535051207
2024-01-01 00:26:16,Clear,Urban,Moderate,25.442181773737886,37.3368641088298
2024-01-01 00:26:17,Clear,Desert,Low,26.349778790006702,48.28421647929249
2024-01-01 00:26:18,Cloudy,Forest,Moderate,25.36748541959714,39.01829082828039
2024-01-01 00:26:19,Clear,Mountainous,Low,24.7635205669282,39.05898096573004
2024-01-01 00:26:20,Rain,Forest,Moderate,25.678618031101223,44.86116769379975
2024-01-01 00:26:21,Clear,Urban,Moderate,26.754808348422586,42.381446754245786
2024-01-01 00:26:22,Clear,Desert,Low,25.007220731942134,29.77035443612543
2024-01-01 00:26:23,Clear,Rural,Moderate,25.200621794802164,38.438049578899445
2024-01-01 00:26:24,Clear,Rural,Moderate,26.377775534024078,37.95319281037616
2024-01-01 00:26:25,Cloudy,Rural,Low,24.76411756641054,39.49525591307267
2024-01-01 00:26:26,Clear,Forest,Low,26.051797593442846,34.447243994320814
2024-01-01 00:26:27,Clear,Rural,Moderate,25.5001498536471,34.74194935517825
2024-01-01 00:26:28,Clear,Mountainous,Low,25.905151066352687,34.43370789373421
2024-01-01 00:26:29,Clear,Urban,Low,25.61005502652861,39.039450900152694
2024-01-01 00:26:30,Rain,Mountainous,High,26.275812759246726,42.2745639858221
2024-01-01 00:26:31,Cloudy,Mountainous,Low,26.37678243655906,43.402243527628094
2024-01-01 00:26:32,Clear,Rural,High,23.803356213868256,33.56134947540697
2024-01-01 00:26:33,Clear,Desert,High,26.80437224364052,35.22382010965366
2024-01-01 00:26:34,Clear,Mountainous,Low,28.835315813797436,32.84795916705718
2024-01-01 00:26:35,Clear,Desert,High,28.15684708208622,44.388706733893706
2024-01-01 00:26:36,Clear,Urban,Low,24.683376454172823,38.61676135858391
2024-01-01 00:26:37,Fog,Urban,Low,26.849515756868183,36.66473514301023
2024-01-01 00:26:38,Clear,Rural,Moderate,28.21271228371242,34.54718361975942
2024-01-01 00:26:39,Cloudy,Mountainous,Low,28.500919843153415,42.954227495791486
2024-01-01 00:26:40,Clear,Rural,Moderate,28.05088960721733,33.89550372982373
2024-01-01 00:26:41,Fog,Desert,Low,26.24979167353697,27.853723908950577
2024-01-01 00:26:42,Clear,Forest,Moderate,27.544020704993137,37.089941169689176
2024-01-01 00:26:43,Clear,Desert,Moderate,27.897926482599658,36.839934131834944
2024-01-01 00:26:44,Fog,Mountainous,Moderate,25.41962422953579,43.74959559634387
2024-01-01 00:26:45,Rain,Urban,Low,26.5611351343505,39.03689488916609
2024-01-01 00:26:46,Clear,Forest,Low,26.09578631483982,32.71021374191314
2024-01-01 00:26:47,Storm,Urban,Moderate,25.71625676992293,35.124365513554466
2024-01-01 00:26:48,Cloudy,Mountainous,Low,27.71784279802644,40.544319681152906
2024-01-01 00:26:49,Clear,Urban,Low,25.49295580315716,34.26906194791465
2024-01-01 00:26:50,Rain,Desert,Low,26.70320029767926,31.184506272212502
2024-01-01 00:26:51,Clear,Forest,Low,26.17123222437976,27.55193074987179
2024-01-01 00:26:52,Clear,Rural,Low,24.803991681789398,37.052926538283536
2024-01-01 00:26:53,Clear,Desert,Low,27.570438403932187,36.12830341926826
2024-01-01 00:26:54,Cloudy,Urban,Moderate,28.005863506594146,36.50486683832816
2024-01-01 00:26:55,Clear,Forest,Low,26.503626584964174,33.54305831792961
2024-01-01 00:26:56,Clear,Desert,Low,25.669939833199575,26.61728032578467
2024-01-01 00:26:57,Cloudy,Desert,Moderate,26.910571344043372,30.575643350885258
2024-01-01 00:26:58,Clear,Rural,Low,27.560341424837727,37.865220815977786
2024-01-01 00:26:59,Rain,Rural,Moderate,27.802467166174377,43.16458039115472
2024-01-01 00:27:00,Rain,Forest,Low,24.9131973136236,35.98667858110076
2024-01-01 00:27:01,Fog,Forest,Moderate,25.45584760530503,34.74703082248663
2024-01-01 00:27:02,Clear,Rural,Low,27.379221615420725,33.54592358480509
2024-01-01 00:27:03,Cloudy,Rural,Low,27.827748827544216,43.96390936366224
2024-01-01 00:27:04,Clear,Rural,Moderate,27.56013237154538,37.75499431978958
2024-01-01 00:27:05,Fog,Desert,Moderate,29.29476049810323,32.59294559022241
2024-01-01 00:27:06,Storm,Desert,Low,27.82879570761995,35.69751707709986
2024-01-01 00:27:07,Clear,Rural,High,26.860415320602648,35.39854094625555
2024-01-01 00:27:08,Fog,Desert,High,27.023220269714034,38.99640489289814
2024-01-01 00:27:09,Clear,Mountainous,Low,26.67518879873804,38.719634325067595
2024-01-01 00:27:10,Clear,Urban,Low,28.07235431229833,36.22577880380644
2024-01-01 00:27:11,Clear,Mountainous,Low,27.243493428856148,37.928840110476784
2024-01-01 00:27:12,Clear,Rural,Low,27.624864938265265,32.624539096143764
2024-01-01 00:27:13,Fog,Urban,Low,28.007911881217346,37.50616438656763
2024-01-01 00:27:14,Cloudy,Rural,Low,29.528980053904128,42.679682140670415
2024-01-01 00:27:15,Rain,Desert,Low,27.860603164209827,35.933312159419565
2024-01-01 00:27:16,Clear,Mountainous,Moderate,27.689983350303287,34.94841020550477
2024-01-01 00:27:17,Rain,Forest,Moderate,26.942784030100942,29.965764670883566
2024-01-01 00:27:18,Cloudy,Rural,Moderate,25.54232537010856,38.853006585332906
2024-01-01 00:27:19,Cloudy,Mountainous,Low,27.757781655017098,39.493013479244524
2024-01-01 00:27:20,Clear,Urban,Low,29.020428843349123,27.14715358476453
2024-01-01 00:27:21,Cloudy,Urban,Low,27.43432133954525,29.440883091074003
2024-01-01 00:27:22,Cloudy,Urban,High,27.809213848399345,33.34664317121749
2024-01-01 00:27:23,Clear,Forest,Low,28.07038959086038,31.703128466963477
2024-01-01 00:27:24,Fog,Forest,High,30.160440315350655,34.7266431011053
2024-01-01 00:27:25,Clear,Forest,Moderate,27.115635209167422,39.60839944274661
2024-01-01 00:27:26,Fog,Mountainous,Moderate,28.10118372403628,33.72827410790534
2024-01-01 00:27:27,Clear,Desert,Low,29.54523322327638,22.25048214885822
2024-01-01 00:27:28,Cloudy,Rural,Low,28.18143897808483,39.282275450846264
2024-01-01 00:27:29,Rain,Mountainous,Low,27.42756442514042,40.048555176549144
2024-01-01 00:27:30,Clear,Forest,Low,28.40930569064034,26.12719517133202
2024-01-01 00:27:31,Clear,Forest,Low,28.310790493480617,32.21471896782472
2024-01-01 00:27:32,Clear,Urban,Moderate,28.70857677796438,30.629510341397356
2024-01-01 00:27:33,Clear,Mountainous,High,27.779792023358244,30.196769225679112
2024-01-01 00:27:34,Fog,Mountainous,Low,28.084588641310855,30.672149308338895
2024-01-01 00:27:35,Cloudy,Mountainous,Low,28.784906777634937,29.24063513697823
2024-01-01 00:27:36,Clear,Desert,Low,28.013505400212992,22.335599337893207
2024-01-01 00:27:37,Cloudy,Rural,Moderate,29.295256846752483,37.082533077536674
2024-01-01 00:27:38,Storm,Urban,Moderate,28.685273117174642,26.871773207235435
2024-01-01 00:27:39,Clear,Urban,Low,28.988211955191154,41.51436945527515
2024-01-01 00:27:40,Clear,Rural,Low,27.566854933088155,28.674246664357184
2024-01-01 00:27:41,Rain,Desert,Low,30.362709307128355,32.962384519163756
2024-01-01 00:27:42,Clear,Mountainous,Low,30.105193376056643,42.48255461084324
2024-01-01 00:27:43,Clear,Desert,Moderate,28.752576873235455,32.939102579319446
2024-01-01 00:27:44,Fog,Forest,Low,29.22413283150541,26.233869126772454
2024-01-01 00:27:45,Clear,Rural,Low,30.07146190151977,32.189001997251864
2024-01-01 00:27:46,Clear,Desert,Low,29.520110286934074,30.955171890551778
2024-01-01 00:27:47,Clear,Forest,Moderate,29.795427939126157,33.54064874906896
2024-01-01 00:27:48,Clear,Urban,Low,28.773146401629262,35.671061065245354
2024-01-01 00:27:49,Clear,Desert,Low,29.16401315234816,34.37388305837777
2024-01-01 00:27:50,Fog,Mountainous,Low,29.193938724816068,34.9637225234615
2024-01-01 00:27:51,Fog,Desert,Low,27.95007939814068,29.356572014948284
2024-01-01 00:27:52,Clear,Urban,Low,28.43681940301414,38.35764537921816
2024-01-01 00:27:53,Clear,Forest,Moderate,29.596111672780218,29.119702605849717
2024-01-01 00:27:54,Clear,Forest,Low,29.000757969793725,33.09334100470483
2024-01-01 00:27:55,Clear,Forest,Low,27.573474102320287,26.644616385270307
2024-01-01 00:27:56,Clear,Urban,Low,27.712075501245057,25.061825551583695
2024-01-01 00:27:57,Clear,Forest,Low,28.46002808221057,28.82500598174102
2024-01-01 00:27:58,Clear,Mountainous,Low,28.15475492959477,34.06008916146919
2024-01-01 00:27:59,Clear,Rural,Low,28.32550780686102,37.334185023779796
2024-01-01 00:28:00,Clear,Forest,Low,29.095817437608527,28.935699385899586
2024-01-01 00:28:01,Fog,Mountainous,Low,29.090389786897305,32.3182309698985
2024-01-01 00:28:02,Clear,Desert,Low,28.542964071925873,27.991174468118402
2024-01-01 00:28:03,Fog,Rural,High,28.945796053581418,29.687979270023014
2024-01-01 00:28:04,Clear,Forest,Low,29.859807425745245,26.882329864879008
2024-01-01 00:28:05,Cloudy,Desert,High,28.031128162813317,30.290680372314522
2024-01-01 00:28:06,Clear,Forest,Low,28.527520150467357,28.807244836700903
2024-01-01 00:28:07,Rain,Forest,Low,28.977038700511514,20.559438171630617
2024-01-01 00:28:08,Rain,Urban,Low,27.243621206922345,39.82979512642623
2024-01-01 00:28:09,Fog,Rural,Low,28.713062359203292,36.107211838429514
2024-01-01 00:28:10,Rain,Mountainous,Low,28.490396757246728,32.677507627270984
2024-01-01 00:28:11,Rain,Forest,Low,27.992859386712894,29.280884664127385
2024-01-01 00:28:12,Clear,Mountainous,Low,28.91327334154176,29.999487365310447
2024-01-01 00:28:13,Cloudy,Forest,Low,29.591876217315882,41.34884498066054
2024-01-01 00:28:14,Cloudy,Forest,Low,29.610663787817366,28.18017038409581
2024-01-01 00:28:15,Clear,Mountainous,Low,29.979919231155616,42.97850983809681
2024-01-01 00:28:16,Cloudy,Rural,High,29.764636815826748,22.164898956069138
2024-01-01 00:28:17,Fog,Mountainous,High,28.470405459716503,36.4614283673033
2024-01-01 00:28:18,Rain,Rural,Low,29.70136851923247,25.905321851776456
2024-01-01 00:28:19,Clear,Mountainous,Moderate,28.95962983344195,21.580251432036555
2024-01-01 00:28:20,Cloudy,Mountainous,Low,27.232566318062297,28.19583360551402
2024-01-01 00:28:21,Clear,Rural,Low,27.63418733686028,37.85944590230566
2024-01-01 00:28:22,Clear,Mountainous,Moderate,29.1679383493056,38.51137915168129
2024-01-01 00:28:23,Cloudy,Mountainous,Moderate,30.100041758804128,29.07773136127657
2024-01-01 00:28:24,Clear,Urban,Moderate,28.076980512646962,30.89247431019528
2024-01-01 00:28:25,Clear,Rural,Low,28.026883952766255,37.510050850529474
2024-01-01 00:28:26,Cloudy,Rural,Low,27.73152773218938,20.941333586019667
2024-01-01 00:28:27,Clear,Desert,Moderate,30.03413083611395,32.10342052281306
2024-01-01 00:28:28,Clear,Forest,Low,28.196698916189582,34.10005644484953
2024-01-01 00:28:29,Storm,Forest,Low,28.671122598000416,32.73072412282339
2024-01-01 00:28:30,Fog,Forest,Low,27.52008531950797,21.253645218403353
2024-01-01 00:28:31,Clear,Desert,Moderate,28.87167483437891,33.82763795177539
2024-01-01 00:28:32,Cloudy,Mountainous,Low,28.987883494231284,30.043735927316934
2024-01-01 00:28:33,Clear,Desert,Moderate,28.07872478210296,29.91788788024278
2024-01-01 00:28:34,Clear,Mountainous,Low,28.16578863953085,26.218979181683103
2024-01-01 00:28:35,Clear,Urban,Low,28.321898001496162,31.894011158097264
2024-01-01 00:28:36,Clear,Desert,Moderate,30.730724312715925,27.847324782225584
2024-01-01 00:28:37,Clear,Desert,Moderate,28.077495475134207,29.982610449410387
2024-01-01 00:28:38,Cloudy,Mountainous,High,30.928477411113384,17.87680572246602
2024-01-01 00:28:39,Cloudy,Forest,Low,30.1633311215742,32.15489782990276
2024-01-01 00:28:40,Rain,Mountainous,High,28.238590707006644,28.14014897645712
2024-01-01 00:28:41,Storm,Rural,Moderate,28.58244070976077,34.378995307285784
2024-01-01 00:28:42,Clear,Urban,Low,30.030995824305656,25.348320525915366
2024-01-01 00:28:43,Fog,Rural,Low,28.809326834461807,34.94294823998997
2024-01-01 00:28:44,Clear,Forest,Low,29.91859401273285,27.636338890314597
2024-01-01 00:28:45,Clear,Forest,Low,29.045501299088368,30.816667271236806
2024-01-01 00:28:46,Fog,Forest,Low,27.763716050220328,31.61938700360199
2024-01-01 00:28:47,Clear,Desert,Low,30.06982622822092,23.91512159146103
2024-01-01 00:28:48,Clear,Mountainous,Moderate,30.501998352296926,30.671103743428894
2024-01-01 00:28:49,Clear,Forest,Low,31.707824062037247,31.528987745552335
2024-01-01 00:28:50,Clear,Forest,Low,28.55053562224537,35.557171169016584
2024-01-01 00:28:51,Cloudy,Rural,Low,30.385332660927233,31.964905978037127
2024-01-01 00:28:52,Cloudy,Forest,Low,30.47449523315972,23.16405005465559
2024-01-01 00:28:53,Fog,Urban,High,27.690044389915464,29.757891460906123
2024-01-01 00:28:54,Storm,Urban,Low,28.721513502031087,27.034535100008345
2024-01-01 00:28:55,Clear,Urban,Low,28.383196806686207,32.56392699822484
2024-01-01 00:28:56,Clear,Mountainous,Moderate,29.52898116338487,37.42676152279882
2024-01-01 00:28:57,Clear,Urban,Low,29.365896962297487,33.558513407841986
2024-01-01 00:28:58,Storm,Urban,Low,28.715093811922348,34.34593228545769
2024-01-01 00:28:59,Clear,Urban,Low,30.116661173685426,34.39244540118954
2024-01-01 00:29:00,Cloudy,Desert,Moderate,29.33544374193519,36.22183502246301
2024-01-01 00:29:01,Clear,Rural,Low,31.327071251746112,38.542484114405525
2024-01-01 00:29:02,Clear,Desert,Low,29.433935642657573,28.04461238957004
2024-01-01 00:29:03,Clear,Mountainous,Low,31.263092929748986,29.278443483288505
2024-01-01 00:29:04,Storm,Urban,High,28.740890870843202,37.376907982855954
2024-01-01 00:29:05,Clear,Mountainous,Low,29.177602150854852,41.02664402305081
2024-01-01 00:29:06,Rain,Urban,Low,30.141632475351155,31.76307140794422
2024-01-01 00:29:07,Clear,Forest,Low,31.07546673804457,37.288592807285994
2024-01-01 00:29:08,Clear,Forest,Low,31.89950670727355,30.398267526129796
2024-01-01 00:29:09,Fog,Urban,Low,30.287765555672504,27.00056621255642
2024-01-01 00:29:10,Fog,Rural,Moderate,31.097229569829054,42.21258758513012
2024-01-01 00:29:11,Clear,Rural,Low,29.21493740447446,24.432475946443663
2024-01-01 00:29:12,Clear,Rural,Low,29.070037606178346,29.993128283965163
2024-01-01 00:29:13,Clear,Rural,Low,28.520159954313588,25.811674346746052
2024-01-01 00:29:14,Storm,Mountainous,Low,28.061961086636714,19.00719663322014
2024-01-01 00:29:15,Cloudy,Urban,Low,30.049988701750753,28.411359899697707
2024-01-01 00:29:16,Clear,Rural,Moderate,30.612047766959922,32.63944953490311
2024-01-01 00:29:17,Clear,Desert,Low,30.267882190864245,28.73945233455129
2024-01-01 00:29:18,Rain,Mountainous,Low,28.282817019383803,31.694607144975073
2024-01-01 00:29:19,Rain,Desert,Low,32.330230550140975,28.110318904538925
2024-01-01 00:29:20,Cloudy,Rural,Low,30.66561643696987,20.147143476012275
2024-01-01 00:29:21,Rain,Forest,High,32.36801492669824,23.21691128424016
2024-01-01 00:29:22,Cloudy,Rural,Low,29.61618324281812,28.74761296019799
2024-01-01 00:29:23,Rain,Desert,Moderate,30.836167339860186,27.574051362617396
2024-01-01 00:29:24,Clear,Desert,Moderate,29.265373133635116,34.53342977486311
2024-01-01 00:29:25,Clear,Rural,Low,29.586632927981018,33.900546946653755
2024-01-01 00:29:26,Rain,Forest,Moderate,29.51258975659545,29.902661770912523
2024-01-01 00:29:27,Clear,Desert,Low,29.803860961691548,38.59397508078556
2024-01-01 00:29:28,Clear,Urban,Low,31.045991931702048,29.494055721301958
2024-01-01 00:29:29,Clear,Rural,Low,28.439197644960277,29.90785419249935
2024-01-01 00:29:30,Cloudy,Forest,Low,29.742298168108466,33.31580979780675
2024-01-01 00:29:31,Clear,Rural,Low,30.37045416454043,30.308072600179248
2024-01-01 00:29:32,Clear,Forest,High,29.417607455146232,31.771308811287344
2024-01-01 00:29:33,Clear,Desert,Low,30.901427318804775,24.54814060382638
2024-01-01 00:29:34,Clear,Desert,Moderate,31.38186491053535,31.264284251385604
2024-01-01 00:29:35,Clear,Desert,High,30.197756838433627,34.721339074112265
2024-01-01 00:29:36,Clear,Desert,Low,29.797375014930356,31.11707652757458
2024-01-01 00:29:37,Clear,Mountainous,Low,29.327020382012574,28.013361489153745
2024-01-01 00:29:38,Clear,Urban,Low,30.73187095142765,30.27250701844397
2024-01-01 00:29:39,Fog,Desert,Low,30.328942076767127,41.24721621321948
2024-01-01 00:29:40,Rain,Desert,Low,28.189621893489274,23.745043722915817
2024-01-01 00:29:41,Clear,Urban,High,31.222572648043567,34.70519304859313
2024-01-01 00:29:42,Clear,Urban,Moderate,32.00764423467467,33.77315083543386
2024-01-01 00:29:43,Clear,Desert,Low,30.78596445175236,25.767873338876267
2024-01-01 00:29:44,Clear,Urban,Low,32.222968390580135,35.65018182044353
2024-01-01 00:29:45,Clear,Mountainous,Low,29.93474723302189,30.154790066424475
2024-01-01 00:29:46,Clear,Forest,Low,28.67267856120393,28.392012458729194
2024-01-01 00:29:47,Clear,Urban,Low,30.61617258195387,29.28464190774097
2024-01-01 00:29:48,Storm,Urban,Low,29.45552684078185,34.089507941114796
2024-01-01 00:29:49,Clear,Rural,Low,29.279534719882747,34.04109706942746
2024-01-01 00:29:50,Cloudy,Mountainous,Low,30.11171358614756,39.78326432536717
2024-01-01 00:29:51,Clear,Rural,Low,28.620886574576804,28.583830797992313
2024-01-01 00:29:52,Clear,Mountainous,Low,30.40029228943864,28.27804778345775
2024-01-01 00:29:53,Cloudy,Rural,Moderate,30.01674973545745,32.14624727543097
2024-01-01 00:29:54,Clear,Forest,Low,29.189635846616405,30.380056060928208
2024-01-01 00:29:55,Rain,Desert,Low,29.802879813794256,29.535771486537556
2024-01-01 00:29:56,Cloudy,Urban,Low,30.453874891250972,32.7211669248525
2024-01-01 00:29:57,Cloudy,Mountainous,Low,29.915329815164636,27.530378840759788
2024-01-01 00:29:58,Cloudy,Urban,Low,29.70841657614043,28.869072328860884
2024-01-01 00:29:59,Rain,Mountainous,Low,31.411288719286986,26.36496879123777
2024-01-01 00:30:00,Cloudy,Forest,Moderate,28.417610291499003,31.912327677146624
2024-01-01 00:30:01,Clear,Desert,Low,29.600095027705112,27.903984451707295
2024-01-01 00:30:02,Clear,Urban,Low,30.55483519597587,35.048666676771425
2024-01-01 00:30:03,Clear,Forest,High,29.17609664302308,33.46643241072743
2024-01-01 00:30:04,Rain,Forest,Low,30.398450241335674,29.355932722510026
2024-01-01 00:30:05,Cloudy,Mountainous,Low,31.550843106188303,29.798984581231167
2024-01-01 00:30:06,Fog,Forest,Moderate,30.4343589259785,33.52368951092337
2024-01-01 00:30:07,Clear,Forest,Low,31.26789842711245,30.894784133356243
2024-01-01 00:30:08,Clear,Rural,Low,28.643543757548386,30.587658135509436
2024-01-01 00:30:09,Cloudy,Mountainous,Low,29.791770657842758,33.12123717769327
2024-01-01 00:30:10,Clear,Mountainous,Low,31.55345336624146,25.718097942208864
2024-01-01 00:30:11,Clear,Mountainous,Low,30.118374609118504,37.65192347292319
2024-01-01 00:30:12,Clear,Forest,High,28.396930749168565,33.81570730267327
2024-01-01 00:30:13,Clear,Mountainous,High,29.269347927426463,35.19546437572277
2024-01-01 00:30:14,Fog,Urban,Low,29.01252876985897,37.14614635426884
